product,title,rating,body
"JBL Flip 4, Black",Excelente calidad y servicio.,5,"Excelente calidad de sonido. El tamaño es muy bueno, se ve la buena calidad de los materiales que componen el artículo. Recomendado 100%"
"JBL Flip 4, Black",Upgrade,4,Solid product. I had the flip 3 for 2 summers and the charge port broke so I could no longer charge it. I decided to upgrade to the 4. It is definantly more crisp and has more pop than the 3. Battery is a little bit better but would like more. I like the camo design haven’t seen many like this.
"JBL Flip 4, Black",Mint,5,It's perfect for just chillin out and listening to some tunes.
"JBL Flip 4, Black",Packs great sound into a small package,5,great sound from this little speaker strapped to my bicycle handlebars. Would recommend this to everyone.
"JBL Flip 4, Black",SATISFIED,5,"Fantastic speaker in every way! Beautiful, clear, loud sound. I could not be more pleased. Bose look out!"
"JBL Flip 4, Black",Spectacular sound quality!!!,5,"Spectacular sound quality, and great bass for the price. This speaker is very comparable to 125-175 dollar speakers. It is a must for anyone looking for a great waterproof speaker with awesome sound quality. I have the ocean blue color and it looks amazing. I thought it would be a little bit more of a blue color but it works for me."
"JBL Flip 4, Black",Battery life not so good... returning.,3,"I really liked but a bit tiney in the sound. Like they have it set to “vocal” enhancement. The bass is there but the battery is clearly lacking.I played at 2/3 volume two separate times and the red light came on after four hours. I’m returning due to poor battery life. It states 12 hours but not likely for casual use. Definitely has promise but they need to add a better battery.  I believe it’s only a Built-in 3,000mAh rechargeable lithium ion battery supports up to 12 hours of playtime at moderate volume levels but they need like a 5200 mAh to get like 7/8 hours if your out with out a charger, say like camping.It’ll come just not this year.There are better options with out the price tag."
"JBL Flip 4, Black",Great for teenagers!!,5,"I have a granddaughter that loves to listen to music while in the shower. I got her this for Christmas and she loves it. She says it is durable and well worth my money...ok. I have to agree with her because she is notorious for breaking everything she gets in the first week, however, her JBL Flip 4 is still going so it has to be tough."
"JBL Flip 4, Black",Liked it so much we bought 2,5,"Easy to connect, great sound quality and long battery life. This was a great buy. We liked it so much we bought a second one to pair as well. With the app you can play multiple JBL units through one device."
"JBL Flip 4, Black","Great product, great bass for its size and fun to have around",5,"Love the sound it produces. High quality for it size. I just wish it had a lot more battery life... I mean. Don’t get me wrong it lasts a good few hours. But I’m just being ungrateful here hehe. It’s a great product don’t doubt that. Buy it, don’t second guess. The battery life is good, again I just want battery tech to get better in general."
"JBL Flip 4, Black",This is my first blue tooth speaker and I love it. I did a ton of product reviews ...,5,"This is my first blue tooth speaker and I love it. I did a ton of product reviews on Amazon, YouTube, and from friends before settling on this one. Glad I did.I use it a lot at work, when Messing around in the garage, and when working out, and one charge could easily last me the whole week if stuck without power, although I usually recharge it every three to four days just to make sure I'm good when I need it. Great product."
"JBL Flip 4, Black",Great little speaker,5,"Obviously sound quality ratings are relative to other units it its class, but I've been very happy with this speaker.  It connects easily and sounds remarkably good relative to its size and price point."
"JBL Flip 4, Black",JBL does it again,5,I am so fascinated how extremely great this speaker is for only a whopping 100$ dollars. I would buy this speaker for 300$. An absolute steal!Pros:-Great mid range and hi range-EXTREMELY LOUD!!-Waterproof ip7-Easy to clean with running water-Amazing design-Very long battery life-Extreme compatibilityCons:-heavy bass will make the speaker quieter and makes a little bit of distortion (for rap music) but that is to be expected with a speaker of this size.Well done JBL
"JBL Flip 4, Black",Great for portable sound,5,"I enjoyed the ease of use, sound quality, and battery life so much on my own that I bought a second one for a gift. I hang mine in the garage to play music while working there, and my wife has hers in the bathroom. The quality of sound for these little things is impressive, and the battery life is several hours.  Extremely happy with these speakers."
"JBL Flip 4, Black",Waterproof!!! Gotta love it,4,All around it’s pretty awesome the only reason it doesn’t have 5 stars is the design doesn’t have a flat spot like a stand. Just a personal opinion because if you bump it it will roll. In the sand though it just chills. Ohh and sound is amazing. Very surprised with the clarity and quality of sound with such a small unit.
"JBL Flip 4, Black",Very nice quality,4,Very nice sound. Daughter loves it
"JBL Flip 4, Black","Sounds great, keep a charger handy tho....",3,"I've had this speaker for about 3 weeks now. The sound quality is good, but the battery life is maybe a third of advertised. ( about 4 hours )  I have charged to 100% and used it intermittently, about 30 min at a time, and I have gone from a 100% charge to 0% in a single use. Both ways battery life was about 4 hours."
"JBL Flip 4, Black",Will always buy JBL!,5,If you’re looking for a simple speaker you cannot go wrong it’s very loud. Perfect for using in small setting like in a garage out at a bonfire or inside. Great speaker and can never go wrong with JBL products I’ve owned three and they always pass my expectation will always buy JBL!
"JBL Flip 4, Black",Sound quality and ez to pair to an I-phone.,5,This  speaker is outstanding! Sound quality is super and can get good volume out of it. I will buy another to pair  them for outside activity. Recommend highly. Best speaker I’ve ever had.
"JBL Flip 4, Black",Great product that delivers,5,Love this speaker for podcasts and pretty much all audio venues.I don't get good results with videos on YouTube or Netflix.  The sound is behind the video so it not in synch.But still give 5 Stars because I purchased specifically for audio platforms
"JBL Flip 4, Black",Sounds great,5,"We are really pleased with the sound quality.  Plenty of sound on the deck listening to music with friends, or just in the kitchen listening to a podcast."
"JBL Flip 4, Black",Great for the price.,5,Used this for my golf cart. Has great sound for what I needed it for.
"JBL Flip 4, Black","Great sound, portable and easy to pair with phone",5,I've had several portable wireless speakers and this one by far provides the best sound for the money. I use it with a transmitter on my TV to listen to shows when my kids are asleep and take it camping. It's so easy to use my 8 year old borrows it all the time to listen to music on his Kindle. Worth the money.
"JBL Flip 4, Black","Long battery life, waterproof, great sound",5,"Wow. Bought this for a float trip last weekend (26JUL19-28JUL19) sound quality is wonderful. Had the speaker in the bottom of the canoe, no worries with water. Speaker lasted over 12 hours at volumes between 60-100% probably 70% on average. The speaker actually didn’t die, we just went to bed, so it could’ve had another couple of hours. Very very happy with this purchase!"
